80.0 	 reference 	 16.62
80.0 	 transition 	 25.34
80.0 	 witnessed 	 11.52
80.142857 	 context 	 19.87
80.142857 	 derived 	 19.42
80.142857 	 domain 	 15.88
80.285714 	 budget 	 16.01
80.285714 	 graphical 	 12.24
80.428571 	 accordance 	 25.93
80.428571 	 phrase 	 21.51
80.571429 	 divisions 	 9.9
80.571429 	 established 	 20.64
80.571429 	 productivity 	 15.52
80.571429 	 reserves 	 19.01
80.571429 	 transmission 	 15.24
80.714286 	 assembly 	 13.66
80.714286 	 employment 	 16.12
80.714286 	 governmental 	 16.27
80.714286 	 officials 	 14.67
80.714286 	 perception 	 20.35
80.857143 	 arises 	 26.03
80.857143 	 colony 	 7.49
80.857143 	 currency 	 14.62
80.857143 	 revived 	 24.09
81.0 	 domestic 	 12.06
81.0 	 enabled 	 14.21
81.0 	 instruction 	 21.92
81.0 	 linguistic 	 26.25
81.0 	 metres 	 22.84
81.0 	 namely 	 23.25
81.0 	 traditionally 	 24.87
81.142857 	 communication 	 22.7
81.142857 	 contents 	 19.36
81.142857 	 decisions 	 20.48
81.285714 	 agents 	 11.77
81.285714 	 calculated 	 18.38
81.285714 	 format 	 17.87
81.285714 	 grant 	 16.84
81.285714 	 objective 	 17.51
81.285714 	 prosperity 	 21.05
81.285714 	 references 	 23.36
81.285714 	 taliban 	 26.63
81.428571 	 accounting 	 24.93
81.428571 	 combustion 	 11.83
81.428571 	 vessels 	 16.62
81.571429 	 duties 	 24.97
81.571429 	 techniques 	 13.36
81.714286 	 analysis 	 17.42
81.714286 	 investigation 	 17.4
81.714286 	 varying 	 15.67
81.714286 	 warfare 	 26.71
81.857143 	 formation 	 19.91
81.857143 	 primarily 	 25.37
81.857143 	 territories 	 14.94
82.0 	 considered 	 9.68
82.0 	 varieties 	 25.09
82.142857 	 broadcast 	 14.12
82.142857 	 examination 	 11.08
82.142857 	 sector 	 14.54
82.142857 	 specify 	 24.34
82.285714 	 documentation 	 11.66
82.285714 	 morocco 	 15.02
82.285714 	 promoted 	 11.86
82.285714 	 science 	 23.04
82.428571 	 broadly 	 14.0
82.428571 	 employ 	 16.96
82.428571 	 headquarters 	 11.03
82.571429 	 appropriate 	 17.01
82.571429 	 fundamental 	 13.19
82.571429 	 strategic 	 15.96
82.714286 	 organisms 	 17.62
82.857143 	 computing 	 19.39
82.857143 	 emerged 	 15.98
83.0 	 atmosphere 	 16.41
83.0 	 consistent 	 15.91
83.0 	 figures 	 14.5
83.0 	 implemented 	 19.57
83.0 	 indicated 	 18.73
83.142857 	 compounds 	 5.52
83.142857 	 concentration 	 17.01
83.142857 	 digest 	 15.79
83.142857 	 interpretations 	 15.15
83.142857 	 prohibited 	 23.58
83.142857 	 radical 	 10.61
83.142857 	 transferred 	 21.38
83.285714 	 founding 	 12.15
83.285714 	 institution 	 14.0
83.285714 	 presence 	 14.14
83.285714 	 underlying 	 18.66
83.428571 	 adaptive 	 13.39
83.428571 	 consequences 	 13.18
83.428571 	 conservation 	 25.24
83.428571 	 emissions 	 25.65
83.571429 	 administrator 	 18.3
83.571429 	 annual 	 19.34
83.571429 	 aspects 	 25.82
83.571429 	 contrast 	 16.04
83.571429 	 nova 	 15.74
83.714286 	 enforcement 	 26.18
83.714286 	 observation 	 15.07
83.857143 	 endangered 	 12.6
83.857143 	 magnetic 	 14.14
83.857143 	 promote 	 16.35
83.857143 	 receives 	 14.04
83.857143 	 universally 	 15.0
84.0 	 addressed 	 13.78
84.0 	 displacement 	 17.73
84.0 	 elements 	 13.43
84.0 	 emergence 	 11.78
84.142857 	 consequence 	 18.35
84.285714 	 effective 	 15.52
84.285714 	 emission 	 18.2
84.285714 	 eurozone 	 25.07
84.428571 	 behaviors 	 16.45
84.428571 	 conquered 	 17.42
84.428571 	 establishing 	 9.29
84.428571 	 genre 	 12.74
84.428571 	 precise 	 14.93
84.428571 	 producing 	 16.31
84.428571 	 transmitted 	 12.18
84.571429 	 conclusions 	 12.53
84.571429 	 netherlands 	 16.6
84.714286 	 commonwealth 	 12.79
84.714286 	 influential 	 25.08
84.714286 	 resigned 	 12.54
84.714286 	 sources 	 13.49
84.714286 	 unitary 	 15.43
84.857143 	 sufficient 	 25.52
85.0 	 circumstances 	 26.13
85.0 	 districts 	 10.15
85.0 	 pathways 	 15.01
85.0 	 procedures 	 11.94
85.0 	 provisional 	 27.2
85.142857 	 associate 	 9.48
85.142857 	 enforced 	 13.52
85.142857 	 revised 	 12.72
85.142857 	 stability 	 14.96
85.285714 	 calculate 	 19.96
85.285714 	 capita 	 16.9
85.285714 	 exception 	 22.26
85.285714 	 massacre 	 14.63
85.285714 	 vice 	 24.02
85.571429 	 elaborate 	 13.53
85.571429 	 execution 	 11.89
85.571429 	 sophisticated 	 10.71
85.571429 	 traces 	 14.9
85.714286 	 comparison 	 18.96
85.714286 	 neighbouring 	 15.65
85.857143 	 duration 	 13.8
85.857143 	 origins 	 7.8
85.857143 	 substance 	 11.94
86.0 	 plague 	 13.82
86.0 	 variations 	 12.54
86.142857 	 composed 	 14.23
86.142857 	 iranian 	 15.57
86.142857 	 modified 	 10.85
86.142857 	 publication 	 13.98
86.142857 	 substantial 	 12.58
86.285714 	 comparable 	 17.71
86.285714 	 continuous 	 13.45
86.285714 	 function 	 14.97
86.285714 	 observed 	 11.67
86.285714 	 proportion 	 17.23
86.428571 	 nationalist 	 7.0
86.571429 	 charter 	 10.29
86.571429 	 equality 	 12.58
86.571429 	 infinity 	 22.27
86.714286 	 indeed 	 12.92
86.714286 	 regulated 	 12.67
86.857143 	 legislative 	 13.77
86.857143 	 organization 	 12.39
86.857143 	 prevalent 	 13.98
87.0 	 contexts 	 14.98
87.0 	 initiated 	 24.54
87.0 	 transit 	 25.65
87.142857 	 retains 	 10.38
87.142857 	 scandinavia 	 10.54
87.285714 	 attributed 	 11.83
87.285714 	 vista 	 9.72
87.428571 	 classification 	 8.98
87.428571 	 extensively 	 25.36
87.428571 	 influence 	 14.67
87.428571 	 integral 	 13.46
87.428571 	 parliament 	 11.67
87.571429 	 arbitrary 	 16.13
87.571429 	 determining 	 15.8
87.571429 	 modify 	 11.97
87.571429 	 notion 	 10.11
87.714286 	 prominent 	 9.55
87.714286 	 proposed 	 12.32
87.857143 	 predominantly 	 9.34
87.857143 	 termed 	 12.23
88.0 	 diverse 	 15.01
88.0 	 extensive 	 15.07
88.0 	 revenue 	 11.24
88.0 	 subdivided 	 10.1
88.0 	 successor 	 14.32
88.142857 	 competitions 	 11.75
88.142857 	 computation 	 18.55
88.142857 	 constructed 	 13.47
88.142857 	 founder 	 10.06
88.142857 	 opportunity 	 10.75
88.142857 	 principal 	 10.84
88.285714 	 considering 	 10.21
88.285714 	 foreign 	 10.59
88.285714 	 kilometre 	 15.72
88.428571 	 complexity 	 23.39
88.428571 	 identification 	 12.37
88.571429 	 capacity 	 10.5
88.571429 	 factors 	 10.26
88.714286 	 contributions 	 22.6
88.714286 	 exclusively 	 15.35
88.857143 	 concept 	 12.68
88.857143 	 knowledge 	 13.85
88.857143 	 representative 	 12.06
88.857143 	 technical 	 11.95
89.0 	 classified 	 10.55
89.0 	 considerable 	 11.69
89.0 	 facilities 	 13.76
89.0 	 synthetic 	 9.0
89.142857 	 implement 	 9.87
89.142857 	 problematic 	 10.65
89.142857 	 temporal 	 11.28
89.285714 	 administration 	 9.96
89.285714 	 foundations 	 8.71
89.285714 	 infinite 	 7.87
89.428571 	 image 	 16.45
89.428571 	 representation 	 10.03
89.571429 	 issued 	 12.14
89.714286 	 distinct 	 9.91
89.714286 	 inverse 	 11.03
89.714286 	 mechanism 	 14.8
89.714286 	 organism 	 12.96
89.857143 	 alliance 	 14.71
89.857143 	 subsequent 	 8.65
90.0 	 comprehensive 	 11.43
90.0 	 legislation 	 11.55
90.0 	 proposal 	 13.05
90.142857 	 academic 	 14.28
90.142857 	 perceived 	 13.28
90.142857 	 specifically 	 9.97
90.142857 	 subsequently 	 9.28
90.285714 	 documented 	 10.42
90.285714 	 humanity 	 12.45
90.285714 	 respective 	 10.14
90.428571 	 resolution 	 9.22
90.428571 	 venue 	 10.47
90.714286 	 paradox 	 13.01
90.857143 	 nationalism 	 10.37
90.857143 	 parliamentary 	 11.89
91.0 	 compiled 	 10.41
91.0 	 declining 	 12.46
91.0 	 electromagnetic 	 11.89
91.142857 	 exhibit 	 11.14
91.285714 	 amendment 	 9.43
91.571429 	 aboriginal 	 12.19
91.571429 	 equivalent 	 11.22
91.571429 	 extending 	 10.91
91.571429 	 municipalities 	 13.44
92.0 	 collectively 	 10.85
92.0 	 representatives 	 10.15
92.142857 	 derive 	 12.5
92.428571 	 distinctions 	 10.06
92.571429 	 quantities 	 7.91
92.714286 	 proclaimed 	 9.21
92.857143 	 jurisdiction 	 7.17
93.0 	 advent 	 6.32
93.428571 	 proportional 	 5.26
93.571429 	 translation 	 9.03
93.714286 	 gaseous 	 6.21
93.857143 	 authority 	 8.03
93.857143 	 constituted 	 10.45
93.857143 	 dimension 	 9.35
93.857143 	 reduction 	 8.99
94.0 	 prefectures 	 9.4
94.285714 	 implementation 	 9.46
94.428571 	 systematic 	 6.7
95.428571 	 diplomatic 	 6.43
96.285714 	 referendum 	 5.25
96.714286 	 archaeological 	 5.68
97.0 	 registered 	 6.35
